Topic,DateTime,URL,Title,Context,title_rn,rn
Covid19,2022-03-13 03:31:38.000000 UTC,https://seenews.com/news/serbia-in-talks-to-start-producing-nasal-covid-19-vaccine-govt-774146,Serbia in talks to start producing nasal COVID-19 vaccine,"When used together with the traditional intramuscular vaccine, the nasal vaccine could guarantee full protection against COVID-19, Popovic said. Serbia started the serial production of Russia's Sputnik V COVID-19 vaccine at the Torlak immunology institute in Belgrade in June. The country is also in talks to start the production of the single-dose coronavirus vaccine Sputnik Light, the government said.",1,4
Covid19,2022-03-13 03:47:02.000000 UTC,https://la.usembassy.gov/u-s-and-germany-provide-a-refrigerated-truck-and-it-equipment-to-support-the-covid-19-vaccination-effort-in-laos/,U.S. and Germany Provide a Refrigerated Truck and IT Equipment to Support the COVID-19 Vaccination Effort in Laos,"We congratulate the Government of Lao PDR – in particular, the Ministry of Health – on their steady progress towards protecting all those who are eligible with COVID-19 vaccines."" By U.S. Mission Laos | 11 January, 2022 | Topics: Press Releases",1,5
Falsehoods,2022-03-14 00:01:41.000000 UTC,https://island106.com/2021/04/09/britney-spears-rolls-up-her-sleeve-for-the-covid-19-vaccine-it-was-nothing/,"Britney Spears rolls up her sleeve for the COVID-19 vaccine: ""It was nothing!""","Spears, 39, also had a special message to fans who might still be on the fence about getting the COVID-19 shot. When Asghari, 27, asked the Grammy winner what she thought about getting the jab, she took a moment to relay to her followers that it was painless. ""The people on the internet said it was really, really bad like it was a bullet through your arm,"" said Spears, who then shrugged off the rumor. ""It was nothing. I felt nothing,"" she refuted through a wide smile. ""I'm fine and I hope I continue to stay fine.""",1,1
Testing,2022-03-14 00:02:20.000000 UTC,https://kvia.com/health/cnn-health/2022/03/13/a-4th-dose-of-covid-19-vaccine-will-be-needed-pfizers-ceo-says-but-the-company-is-working-on-a-shot-to-handle-all-variants/,"A 4th dose of Covid-19 vaccine will be needed, Pfizer's CEO says, but the company is working on a shot to handle all variants","Kids under 5 might soon be able to get vaccinated Currently, children ages 5 to 11 are eligible for two pediatric doses of Pfizer's Covid-19 vaccine but are not yet eligible for a booster. Pfizer is testing a third dose in that age group now. And kids under age 5 are not yet eligible for a Covid-19 vaccine — though that could change this spring, Bourla said.",1,2
Testing,2022-03-14 00:32:29.000000 UTC,https://www.wishtv.com/news/coronavirus/a-4th-dose-of-covid-19-vaccine-will-be-needed-pfizers-ceo-says/,"4th dose of COVID-19 vaccine will be needed, Pfizer's CEO says","Kids under 5 might soon be able to get vaccinated Currently, children ages 5 to 11 are eligible for two pediatric doses of Pfizer's COVID-19 vaccine but are not yet eligible for a booster. Pfizer is testing a third dose in that age group now. And kids under age 5 are not yet eligible for a COVID-19 vaccine — though that could change this spring, Bourla said.",1,3
Cases,2022-03-14 01:01:24.000000 UTC,https://www.precisionvaccinations.com/2022/03/13/new-zealanders-can-schedule-appointments-maryland-created-covid-19-vaccine,New Zealanders Can Schedule Appointments for Maryland-Created COVID-19 Vaccine,"The MoH recently reported a significant increase in the COVID-19 pandemic. On March 13, 2022, 14,494 new community cases, 896 people in hospital with the virus, and eight COVID-19 related deaths were confirmed. To notify international travelers of their health risks, the U.S. CDC issued a Level 4: Very High Level of COVID-19 in New Zealand on March 7, 2022.",1,4
Covid19,2022-03-14 02:31:30.000000 UTC,https://www.9news.com.au/world/covid-19-vaccine-fourth-dose-needed-pfizer-ceo-warns/56d723d0-8fcd-49f9-ade1-69f36e442046,"Coronavirus vaccine update: Fourth dose of COVID-19 vaccine will be needed, Pfizer's CEO says","To help fend off another wave of COVID-19, people will need a fourth dose of vaccine, Pfizer CEO Albert Bourla said. ""Many variants are coming, and Omicron was the first one that was able to evade - in a skillful way - the immune protection that we're giving,"" Mr Bourla told CBS' Face the Nation. LIVE UPDATES:Fury over NSW flood response revelations The Pfizer vaccine could be approved for children under the age of 12 by Christmas as Australia ramps up efforts to protect more people from COVID-19. / To help fend off another wave of COVID-19, people will need a fourth dose of vaccine, Pfizer CEO Albert Bourla said yesterday. (Diego Puletto/Getty) ""The protection we are getting from the third (dose) it is good enough - actually quite good for hospitalisations and deaths.""",1,5
Covid19,2022-03-15 00:01:36.000000 UTC,https://www.legitgov.org/nbas-durant-questions-covid-19-vaccine-mandate-says-mayor-wants-attention,"NBA's Durant Questions COVID-19 Vaccine Mandate, Says Mayor Wants Attention","NBA's Durant Questions COVID-19 Vaccine Mandate, Says Mayor Wants Attention | 14 March 2022 | Basketball star Kevin Durant on March 13 questioned why New York City's mayor has kept a COVID-19 vaccine mandate for private employers in place, alleging the mayor wants attention. ""It's ridiculous. I don't understand it at all. It just feels like, at this point now, someone is trying to make a statement or point to flex their authority,""",1,1
Covid19,2022-03-15 00:02:26.000000 UTC,https://www.telegraphindia.com/india/children-aged-between-12-and-15-eligible-for-covid-19-vaccination-60-years-or-older-may-receive-booster-doses-from-march-16/cid/1856030,"Children - Children aged between 12 and 15 eligible for Covid-19 vaccination, 60 years or older may receive booster doses from March 16","The health ministry did not respond to a query from this newspaper whether the NTAGI had approved the decision. India's drug regulatory agency had last month approved Corbevax under emergency use authorisation for the 12-18 years age group. Clinical trials on Corbevax have demonstrated that it generates a superior immune response than Covishield, produced by the Pune-based Serum Institute of India, against the ancestral Wuhan strain and the delta variant of the coronavirus.",1,2
Cases,2022-03-15 00:02:35.000000 UTC,https://www.fox35orlando.com/news/pfizer-4th-covid-19-vaccine-dose-will-be-needed,Pfizer: 4th COVID-19 vaccine dose will be needed,"And it's unclear if those people had gotten boosters early for medical reasons that may have made them more vulnerable to severe illness. Two years into the pandemic, COVID-19 cases, hospitalizations and deaths have dramatically dropped over the past several weeks. About 65% of Americans are fully vaccinated, and about 29% are both vaccinated and boosted.",1,3
Covid19,2022-03-15 00:32:15.000000 UTC,https://www.indianweekender.co.nz/Pages/ArticleDetails/7/19084/New-Zealand/Expert-emphasises-Covid-19-vaccine-booster-is-essential-not-extra,"Expert emphasises Covid-19 vaccine booster is essential, not extra - www.indianweekender.co.nz","The Covid-19 vaccine booster needs a rebrand because it sounds like it is an ""optional extra"", says a public health expert, as worry rises about stalling rates. Only 73 percent of people have had the vaccine booster, despite nearly 90 percent of eligible people being double vaccinated three months ago - the stand-down period required to get boosted - and the Omicron outbreak sweeping through the country. University of Auckland public health lecturer Collin Tukuitonga said the word 'booster' could make the dose sound like an optional extra. ""My own view is that we should never have described the two doses as being fully vaxxed,"" he said. ""Fully vaxxed in my mind for Omicron is the three doses and ... we should be clearer that the booster is essential in ensuring protection from Omicron.""",1,4
Covid19,2022-03-15 00:47:10.000000 UTC,https://www.13newsnow.com/article/news/health/coronavirus/virginias-covid-19-vaccine-stockpile-grows-750000-doses/291-962afee1-44ec-459d-9463-2d5ed3cff8c6,"Virginia's COVID-19 vaccine stockpile grows to nearly 750,000 doses","Virginia's COVID-19 vaccine stockpile grows to nearly 750,000 doses Other states across America are reporting similar dilemmas, where vaccine supply has greatly outpaced current demand. NORFOLK, Va. — Joining other states, Virginia health leaders report a vaccine stockpile totaling close to three-quarters of a million doses, while vaccine rates trend downward. ""There is just less people to vaccinate. A lot of states are in this position,""",1,5
Covid19,2022-03-16 00:02:05.000000 UTC,https://www.governor.pa.gov/newsroom/governor-wolf-pennsylvania-reaches-new-covid-19-vaccine-milestone/,Governor Wolf: Pennsylvania Reaches New COVID-19 Vaccine Milestone,"We know that vaccines are safe and effective and our best defense against COVID-19."" As of today, February 23, Pennsylvania vaccine providers have administered 28,685,125 COVID-19 vaccines. Last week, the Department of Health released updated post-vaccination data which continues to show that COVID-19 vaccinations are effective at preventing severe illness, hospitalization, and death. ""If you still have not received your COVID-19 vaccination, second dose or booster, I urge you to visit a vaccine provider today,"" said Gov. Wolf. Vaccines are free and available across the commonwealth.",1,1
Covid19,2022-03-16 00:02:43.000000 UTC,https://www.news-daily.com/features/health/pfizer-biontech-seek-fda-authorization-for-fourth-covid-19-vaccine-doses-for-people-65-and/article_bc173d03-b73d-55fc-a6b6-a7f24b023921.html,Pfizer/BioNTech seek FDA authorization for fourth Covid-19 vaccine doses for people 65 and up,"Two doses of the Pfizer/BioNTech coronavirus vaccine are available for people 5 and older, and people 12 and older are eligible to receive a booster five months after their second shot. The-CNN-Wire ™ & © 2022 Cable News Network, Inc., a WarnerMedia Company. All rights reserved.",1,2
Covid19,2022-03-16 00:02:49.000000 UTC,https://www.dispatchlive.co.za/news/2022-03-15-vaccinated-with-one-jj-jab-you-can-now-get-two-covid-19-vaccine-boosters/,Vaccinated with one J&J jab? You can now get two Covid-19 vaccine boosters,"From Monday, people who have been vaccinated with one shot of the Johnson & Johnson (J&J) vaccine can get two Covid-19 vaccine boosters. The department of health announced changes at the weekend. According to a circular from the department, from March 14 everyone who was vaccinated with one shot of J&J can get two boosters.",1,3
Cases,2022-03-16 00:32:37.000000 UTC,https://www.straitstimes.com/world/united-states/pfizer-seeks-us-fda-authorisation-for-fourth-covid-19-vaccine-shot-for-seniors,Pfizer seeks US FDA authorisation for fourth Covid-19 vaccine shot for seniors,"People who received a third dose generally fared better against the Delta and Omicron variants than people who received only two doses, according to studies the C enters for Disease Control and Prevention (CDC) released earlier this year. While Covid-19 cases have dropped sharply from their winter peak, there are signs that another increase in infections could be in the cards in the coming weeks.",1,4
Covid19,2022-03-16 00:47:23.000000 UTC,https://theweek.com/covid-19/1011339/pfizer-is-reportedly-seeking-approval-for-a-4th-dose-of-covid-19-vaccines-for,Pfizer is reportedly seeking approval for a 4th dose of COVID-19 vaccines for seniors,"The request to the Food and Drug Administration and the Centers for Disease Control has not yet been submitted, but Pfizer's CEO Albert Bourla said earlier this week he believes a fourth dose is necessary. ""The protection that you are getting from the third [dose], it is good enough, actually quite good for hospitalizations and deaths,"" he told CBS' Face the Nation. ""It's not that good against infections, but doesn't last very long. But we are just submitting those data to the FDA and then we will see what the experts also will say outside Pfizer."" Pfizer has rolled out COVID-19 vaccines and boosters with varying regimens for specific age groups.",1,5
Covid19,2022-03-17 00:01:40.000000 UTC,https://www.thegazette.com/state-government/iowa-state-senator-falsely-claims-covid-19-vaccines-not-effective/,Iowa state senator falsely claims COVID-19 vaccines not effective,"With its passage out of committee and having previously passed the House, the bill remains eligible for the remainder of this year's legislative session and now goes before the full Senate. The medical community and infectious disease experts widely agree, and data shows, that the COVID-19 vaccines are effective in preventing hospitalization and death. Among those showing the effectiveness of COVID-19 vaccines are the federal Centers for Disease Control and Prevention, Johns Hopkins Medicine and The Mayo Clinic.",1,1
Covid19,2022-03-17 00:16:44.000000 UTC,https://guardian.ng/apo-press-releases/the-u-s-has-shared-7-8-million-doses-of-covid-19-vaccine-with-ethiopia/,The U.S. Has Shared 7.8+ Million Doses of COVID-19 Vaccine with Ethiopia,"We are pleased to continue to support the Ethiopian Ministry of Health's efforts to vaccinate and protect more Ethiopians. Safe and effective vaccines are our best tool to end the pandemic, and the United States is committed to purchasing and donating 1.1 billion COVID-19 vaccine doses worldwide. To date, the United States has delivered more than 492 million doses of COVID-19 vaccine to more than 110 countries.",1,2
Covid19,2022-03-17 00:16:46.000000 UTC,https://www.iowapublicradio.org/state-government-news/2022-03-16/iowa-house-votes-against-considering-a-ban-on-covid-19-vaccine-mandates,Iowa House votes against considering a ban on COVID-19 vaccine mandates,"Under the legislation, employers who fire someone for not getting vaccinated against COVID-19 would be subject to a $50,000 fine. The proposal includes exceptions for when federal law requires vaccination. Fifty-one votes are required to pass a bill in the Iowa House.",1,3
Covid19,2022-03-17 00:17:37.000000 UTC,https://scienceblog.com/528805/a-possible-new-covid-19-vaccine-could-be-accessible-for-more-of-the-world/,A possible new Covid-19 vaccine could be accessible for more of the world,"While many people in wealthier countries have been vaccinated against Covid-19, there is still a need for vaccination in much of the world. A new vaccine developed at MIT and Beth Israel Deaconess Medical Center may aid in those efforts, offering an inexpensive, easy-to-store, and effective alternative to RNA vaccines. In a new paper, the researchers report that the vaccine, which comprises fragments of the SARS-CoV-2 spike protein arrayed on a virus-like particle, elicited a strong immune response and protected animals against viral challenge.",1,4
Covid19,2022-03-17 00:18:04.000000 UTC,https://www.toronto.com/opinion/emma-teitel-from-scaled-up-to-pop-up-an-inside-look-at-toronto-s-shifting/article_ee0d252d-67c6-5552-8727-d1c203f9dc8a.html,Emma Teitel: From scaled-up to pop-up: An inside look at Toronto's shifting COVID-19 vaccine strategy | Opinion,"Petkovski gave me a tour of the pharmacy section of the clinic alongside his colleague Shabina Rangarej, manager of the COVID-19 vaccination program at Michael Garron. Both of them recall a time when the vaccine was transported via police escort for fear it would be stolen or compromised. Today, said Rangarej, they are permitted to transport it via taxi; today, said Cressy, it sits at mobile clinics in Styrofoam fridges.",1,5
Masks,2022-03-18 00:01:29.000000 UTC,https://www.wcvb.com/article/boston-children-s-hospital-doctor-on-covid-19-vaccines-kids/39467893,"Boston Children's hospital doctor on COVID-19 vaccines, kids","AND FOR THOSE FAMILIES, MAYBE EVEN IN COMMUNITIES WHERE TRANSMISSION IS LOW, THE RISK OF BRINGING COVID-19 INTO THE HOUSEHOLD IS STILLOO T HIGH. SUCH THAT IN ADDITION TO MAKING SURE EVERYBODY IN THE FAMILY IS AS VACCINATED AS THEY CODUL BE, THOSE FAMILIES MIGHT ALSO CONSERID HAVING EVERYONE IN THE HOUSEHOLD MASK UP WHEN THEY ARE INDOORS, EVEN IN LOW TRANSMISSION SETTINGS TO REALLY KEEP THE HOUSEHOLD AS SAFE AS POSSIBLE. JESSA:IC ALL RIGHT, WE THANK YOU SO MUCH FOR YO",1,1
Covid19,2022-03-18 01:16:56.000000 UTC,https://www.prokerala.com/news/articles/a1259050.html,Canada approves Moderna COVID-19 vaccine for children,"Ottawa, March 18 : Canada has approved the use of the Moderna Spikevax (50 mcg) Covid-19 vaccine in children 6 to 11 years of age. Health Canada said in a statement that this is the second Covid-19 vaccine authorised in Canada for use in this younger age group, Xinhua news agency reported. Previously Pfizer-BioNTech Comirnaty vaccine was approved for children 5 to 11 years old.",1,2
Masks,2022-03-18 01:32:36.000000 UTC,https://www.finanznachrichten.de/nachrichten-2022-03/55536083-moderna-inc-moderna-submits-amendment-to-the-emergency-use-authorization-for-an-additional-booster-dose-of-its-covid-19-vaccine-in-the-u-s-200.htm,"Moderna, Inc.: Moderna Submits Amendment to the Emergency Use Authorization for an Additional Booster Dose of its COVID-19 Vaccine in the U.S.","Real-world evidence continues to confirm the effectiveness and robust safety profile of the Moderna COVID-19 vaccine. Clinical trials are ongoing for Moderna's Omicron-specific booster (mRNA-1273.529) and a bivalent Omicron-specific booster (mRNA-1273.214). INDICATION (U.S.) SPIKEVAX (COVID-19 Vaccine, mRNA) is a vaccine indicated for active immunization to prevent coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in individuals 18 years of age and older. IMPORTANT SAFETY INFORMATION Do not administer to individuals with a known history of severe allergic reaction (e.g., anaphylaxis) to any component of the vaccine.",1,3
Cases,2022-03-18 01:46:31.000000 UTC,https://www.13newsnow.com/article/news/national/military-news/35-navy-seals-fight-covid-19-mandate/291-a787ff42-a674-4def-b6ab-0f74429f9de3,35 Navy SEALs fight Defense Sec. Austin's COVID-19 vaccination mandate,"But so far, only one such exception has been granted -- and that, to a member of the Ready Reserve. According to the Navy's website, there have been more than 89,000 cases of COVID-19 among active and reserve members. And, since 2020, there have been 17 deaths.",1,4
Masks,2022-03-18 01:47:19.000000 UTC,https://apnews.com/press-release/accesswire/covid-business-health-9c5dd086379e38fdd38197be102e8ba8,Moderna Submits Amendment to the Emergency Use Authorization for an Additional Booster Dose of its COVID-19 Vaccine in the U.S.,"Real-world evidence continues to confirm the effectiveness and robust safety profile of the Moderna COVID-19 vaccine. Clinical trials are ongoing for Moderna's Omicron-specific booster (mRNA-1273.529) and a bivalent Omicron-specific booster (mRNA-1273.214). INDICATION (U.S.) SPIKEVAX (COVID-19 Vaccine, mRNA) is a vaccine indicated for active immunization to prevent coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in individuals 18 years of age and older. IMPORTANT SAFETY INFORMATION ADVERTISEMENT Do not administer to individuals with a known history of severe allergic reaction (e.g., anaphylaxis) to any component of the vaccine.",1,5
Covid19,2022-03-19 00:17:14.000000 UTC,https://sputniknews.com/20220318/russian-health-ministry-registers-fmba-developed-covid-19-vaccine-1093996463.html,Russian Health Ministry Registers FMBA-Developed COVID-19 Vaccine,"The trials were conducted on 200 volunteers, aged from 18 to 60 years.Unlike the five other vaccines, Sputnik V, Sputnik Light, EpiVacCorona, EpiVacCorona-N and KoviVac, authorized earlier by the Health Ministry, Convasel elicits other virus-neutralizing antibodies against SARS-Cov-2.The virus consists of 4 structural proteins: S-protein (spike), N-protein (or nucleocapsid protein), M-membrane protein and E-shell protein. Previously developed vaccines prompt an immune response against the S-protein, which is located on the surface of the coronavirus and resembles spikes or a crown.""First-generation vaccines, whose action is mainly aimed at generating virus-neutralizing antibodies against S-protein epitopes, have played a huge role in containing the coronavirus infection epidemic,"" FMBA hea",1,1
Masks,2022-03-19 00:31:32.000000 UTC,https://news.webindia123.com/news/Articles/World/20220319/3921183.html,Canada's chief health officer calls for getting third dose of COVID-19 vaccine," Ottawa [Canada], March 19 (ANI/Xinhua): Canada's chief public health officer on Friday called for more people to get a booster to make the public health system more resilient as the country began to lift COVID-19 restriction measures, such as limits on social gatherings and mask mandates. Speaking at a press conference, Theresa Tam said that COVID-19 policies may soon shift from ""an emphasis on requirements to recommendations"" and that it's critically important that more people, especially those 50 years of age or older, get a booster dose. ""We're in a period of uncertainty where the virus is still undergoing evolution, so getting up to date with vaccines and wearing a mask is really a good idea,"" Tam said, adding that it would be difficult to expand vaccine mandates to cover the third do",1,2
Covid19,2022-03-19 00:32:14.000000 UTC,https://www.kpvi.com/news/national_news/house-passes-bill-to-ban-covid-19-vaccine-requirements/article_f225c547-510f-5c76-a452-8b77900f709d.html,House passes bill to ban COVID-19 vaccine requirements,"BOISE — Despite opposition from some Idaho businesses, the Idaho House on Friday gave final passage to the ""Coronavirus Pause Act,"" sending legislation to the governor's desk to impose a one-year ban on COVID-19 vaccine requirements by businesses, venues or employers in the state. The House vote was 45-23 in favor of SB 1381, which had earlier passed the Senate. The only exceptions allowed in the bill are for health care workers subject to federal law, existing contractual arrangements, and employees who are required to travel out of state or enter specific work areas where vaccines are required.",1,3
Covid19,2022-03-19 00:46:38.000000 UTC,https://www.clinicalleader.com/doc/covid-vaccine-development-building-on-a-legacy-of-innovation-0001,COVID-19 Vaccine Development Building On A Legacy Of Innovation,"While vaccine development for clinical indications during the mid-20th century primarily took place in public health departments and research institutions, these efforts gave way to the more modern (and largely private) efforts of pharmaceutical companies over time. Today, though, the global demands of the COVID-19 pandemic are bringing public and private forces together again. 1 The efforts to identify, manufacture, and distribute a safe and effective vaccine – in terms of research, inter-enterprise collaboration, and public funding – harken back to the early days of polio vaccine development, but when confronting a novel virus, this precedent appears to light the path that will lead most rapidly to success.",1,4
Masks,2022-03-19 01:31:53.000000 UTC,https://eturbonews.com/3062657/mandates-falling-but-covid-19-vaccines-still-best-to-fight-death/,Mandates Falling But COVID-19 Vaccines Still Best to Fight Death,"We also must work to ensure everyone has equitable access to vaccines and treatments by focusing efforts on reaching people who have been disproportionately affected, so that they can be protected from the effects of the virus, including severe illness, hospitalization, and death. The US Department of Health and Human Services urges American citizens to be cognizant of the fact that there are tools to protect against COVID-19 in the form of vaccines, boosters, treatments, tests, and regardless of the trend to drop mandates for mask wearing, masks still do protect against the spread of COVID-19 and decrease the risk of the most severe and possibly lethal outcomes.",1,5
Cases,2022-03-20 01:32:33.000000 UTC,https://www.malaymail.com/news/malaysia/2022/03/20/covidnow-34.9pc-of-children-in-malaysia-given-covid-19-vaccine/2048384,CovidNow: 34.9pc of children in Malaysia given Covid-19 vaccine | Malaysia,"Yesterday, a total of 40,418 doses were administered with 18,273 as first doses, 1,709 as second doses and 20,436 as booster doses, bringing the cumulative total vaccine doses dispensed under the National Covid-19 Immunisation Programme (PICK) to 68,418,688. Meanwhile, according to the Health Ministry's GitHub portal, a total of 85 deaths due to Covid-19 were recorded yesterday with Johor reporting the highest number at 18 cases, followed by Perak with 17 cases, Selangor (15), Kedah (10) and Penang (five). Pahang and Melaka reported four cases each, Kuala Lumpur and Kelantan (three cases each), Sabah and Sarawak (two cases each) while Terengganu and Putrajaya each recorded one case. — Bernama",1,1
Covid19,2022-03-20 01:46:34.000000 UTC,https://allafrica.com/stories/202203180845.html,South Africa: New Code of Practice for Covid-19 Vaccination in the Workplace Set to Come Into Effect," The new rules will replace current coronavirus directions when the National State of Disaster lapses. The recently gazetted ""code of practice"" for managing exposure to Covid in the workplace requires workers to disclose their vaccination status and produce a certificate if they are asked to do so. Every employee has to comply with the risk assessment plan.",1,2
Masks,2022-03-20 02:46:45.000000 UTC,https://www.psu.edu/news/story/inhalable-aerogel-shows-promise-transmission-blocking-covid-19-vaccine/,Inhalable aerogel shows promise for transmission-blocking COVID-19 vaccine,"Previously, the team had developed and patented a gel-like material, called an ""aerogel,"" as a vehicle for delivering antimicrobials to the lungs to treat bacterial respiratory infections, particularly tuberculosis. ""When the pandemic started, we decided to develop an inhalable formulation for COVID-19 by combining our aerogel with a nucleic acid-encoded antigen — specifically, DNA that encodes the SARS-CoV-2 proteins,"" said Medina. The researchers developed their COVID-19 formulation, which they call CoMiP (coronavirus mimetic particle), to target alveolar macrophages — immune cells in the respiratory tract that ingest foreign particles. ""Alveolar macrophages represent attractive targets for inhalable vaccines because they are abundant within the lungs, and previous evidence has suggested",1,3
Testing,2022-03-20 03:16:19.000000 UTC,http://www.kpress.info/index.php?option=com_content&view=article&id=1841:cdc-awards-1-497-451-to-expand-micronesia-s-covid-19-vaccine-programs&catid=8:news&Itemid=103,"CDC awards $1,497,451 to expand Micronesia's COVID-19 vaccine programs","These awards are part of ongoing efforts by CDC and the U.S. Department of Health and Human Services (HHS) to increase public education, awareness, and access to COVID-19 vaccines and strengthen health equity. • Last week, HHS launched the COVID-19 Community Corps – a nationwide, grassroots network of community leaders people know and trust, to encourage Americans to get vaccinated. Community Corps members will receive weekly updates on the latest scientific and medical updates, talking points about the vaccine, social media suggestions, infographics, factsheets with timely and accurate information, and tools to help people get registered for an appointment and vaccinated. The Community Corps launched on Thursday, April 1 with over 275 founding members, and as of Friday, April 2, more than",1,4
Quarantine,2022-03-20 04:31:28.000000 UTC,https://www.clinicalleader.com/doc/tailored-dedicated-support-expedites-covid-vaccine-trial-0001,Tailored Dedicated Support Expedites COVID-19 Vaccine Trial,"By Tyler Bye and Patrick McNamara, WCG ThreeWire Covid-19-iStock-1219867153 As COVID-19 spread around the world, the accompanying lockdowns and travel restrictions brought many challenges for clinical trials. At the same time, there was an urgent effort to develop and test vaccines and therapeutics.",1,5
Testing,2022-03-21 00:17:03.000000 UTC,https://www.ruidosonews.com/story/news/local/new-mexico/2022/03/11/trinity-test-site-tours-new-mexico-reopens-proof-covid-19-vaccine/6986243001/,Trinity nuclear test site to reopen with COVID-19 vaccine requirement,"Trinity historical nuclear test site to reopen with vaccine requirement for visitors Algernon D'Ammassa| Las Cruces Sun-News View Gallery: Trinity Site photo gallery The Trinity Site, where the first nuclear weapon was detonated in 1945, will hold an open house on two dates in 2022. The semi-annual opening of the site, on White Sands Missile Range southeast of Socorro, are free to public and allow visitors to see testing facilities and the range where the U.S. developed its first nuclear weapon via the Manhattan Project, including the detonation site which is marked by an obelisk. Visitors 5 years old and up will be required to show proof of a primary course of COVID-19 vaccination, either two doses of the Pfizer-BioNTech or Moderna vaccines, or the single-dose Johnson and Johnson vaccine.",1,1
Falsehoods,2022-03-21 00:32:05.000000 UTC,https://www.herald.co.zw/covid-19-vaccination-blitz-starts-today/,Covid-19 vaccination blitz starts today,"He reminded everyone to follow official communication, which basically forwarded the scientific consensus and advice, and not to be swayed by irresponsible social media messaging. VP Chiwenga said those spreading falsehoods on social media should desist from doing so, especially when dealing with matters that concern the sanctity of human life. Chief Co-ordinator of the National Response to the Covid-19 pandemic ,Dr Agnes Mahomva, emphasised that mandatory wearing of face masks was still in place and that those entering Zimbabwe should have valid negative Covid-19 certificates.",1,2
Testing,2022-03-21 00:46:33.000000 UTC,https://tucson.com/news/national/where-the-us-stands-on-covid-19-vaccines-for-children-under-5/article_8704e5b3-b2c5-5fba-ab3b-f19024fb50e2.html,Where the US stands on Covid-19 vaccines for children under 5,"One challenge is that the vaccines are being tested in what scientists call a ""different viral period."" The Covid-19 vaccines were developed off the initial variant and tested during the Delta surge. Now, researchers are collecting data on the third shot while the Omicron variant is the most dominant. ""Omicron kind of changed all bets,""",1,3
Cases,2022-03-21 01:01:38.000000 UTC,https://www.mtpr.org/montana-news/2021-09-10/montana-ag-promises-lawsuit-over-bidens-covid-19-vaccine-mandate,Montana AG Promises Lawsuit Over Biden's COVID-19 Vaccine Mandate,"Montana Attorney General Austin Knudsen is vowing to challenge the Biden Administration's new nationwide COVID-19 vaccine mandate for businesses with 100 or more employees. President Joe Biden announced the new vaccine rule for employers Thursday as cases of COVID-19, hospitalizations and deaths continue to rise. On Friday, Gov. Greg Gianforte said in a statement the mandate ""undermines our personal freedoms and liberties"" and that he's looking at all options to push back.",1,4
Testing,2022-03-21 02:16:45.000000 UTC,https://www.wiredprnews.com/sorrento-reports-promising-results-with-a-universal-chimeric-mrna-covid-19-vaccine-that-elicits-potent-neutralizing-antibodies-and-protection-against-omicron-ba-1-and-ba-2-and-delta-variants-press/,Sorrento Reports Promising Results With a Universal Chimeric mRNA COVID-19 Vaccine That Elicits Potent Neutralizing Antibodies and Protection Against Omicron (BA.1 and BA.2) and Delta Variants - Press Release,"Sorrento's multimodal, multipronged approach to fighting cancer is made possible by its extensive immuno-oncology platforms, including key assets such as fully human antibodies (""G-MAB™ library""), immuno-cellular therapies (""DAR-T™""), antibody-drug conjugates (""ADCs""), and oncolytic virus (""Seprehvec™""). Sorrento is also developing potential antiviral therapies and vaccines against coronaviruses, including Abivertinib, COVI-AMG™, COVISHIELD™, COVI-MSC™ and COVIDROPS™; and diagnostic test solutions, including COVITRACK™ and COVIMARK™. Sorrento's commitment to life-enhancing therapies for patients is also demonstrated by our effort to advance a first-in-class (TRPV1 agonist) non-opioid pain management small molecule, resiniferatoxin (""RTX""), and SP-102 (10 mg, dexamethasone sodium phosphate ",1,5
Cases,2022-03-22 00:17:29.000000 UTC,https://www.thelancet.com/journals/lanhl/article/PIIS2666-7568(22)00035-6/fulltext,"Effectiveness of COVID-19 vaccines in older adults in Colombia: a retrospective, population-based study of the ESPERANZA cohort","Interim guidance. Date: 2020 Date accessed: February 3, 2022 Death from COVID-19 was defined as death that resulted from clinically compatible illness in a probable or confirmed COVID-19 case, unless there was a clear alternative cause of death that could not be related to COVID-19, without a defined period of complete recovery between illness and death. Pan American Health Organization Case definitions for COVID-19 surveillance.",1,1
Masks,2022-03-22 00:17:32.000000 UTC,https://www.kitv.com/news/coronavirus/where-the-us-stands-on-covid-19-vaccines-for-children-under-5/article_403a104c-9cc5-5e6b-b06e-9cc17805e800.html,Where the US stands on COVID-19 vaccines for children under 5,"When the FDA postponed the meeting of its vaccine advisers, Marks said he understood parents' frustration. In the meantime, he urged parents to keep taking Covid-19 precautions: Make sure everyone around the child is vaccinated and rely on ""masking procedures,"" although that' has become more difficult as mask mandates fall. As soon as the FDA gets the necessary data to make a decision about vaccines for younger children, Marks said, it will proceed ""very rapidly.""",1,2
